Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude,Month_Year
EIH-90-FES1,C,Bangkok,Normal,Female,Sports and travel,99.59932677594271,6,29.879798032782823,2183.440424333498,2021-06-01,14:12,Cash,597.5959606556564,4.761905,29.879798032782823,2.902717141983137,13.736717,100.523186,2021-06-01
OSU-70-IRJI,E,Vientiane,Member,Female,Food and beverages,56.88860882575606,3,8.53329132386341,1752.8381277003014,2021-06-01,17:51,Credit card,170.66582647726818,4.761905,8.53329132386341,2.650454501443643,17.974855,102.630867,2021-06-01
ZYO-06-IEE0,D,Chiang Mai,Normal,Male,Home and lifestyle,91.30602168037213,6,27.391806504111635,2098.848368561383,2021-06-01,18:29,Cash,547.8361300822327,4.761905,27.391806504111635,2.130768793986368,18.796143,98.979263,2021-06-01
TPY-29-6OYK,F,Vientiane,Normal,Female,Health and beauty,73.17581805732932,3,10.9763727085994,1788.7221206435418,2021-06-01,16:28,Ewallet,219.527454171988,4.761905,10.9763727085994,9.977522531330774,17.974855,102.630867,2021-06-01
XGZ-14-4F0P,F,Chiang Mai,Normal,Female,Sports and travel,67.91247390211554,5,16.978118475528884,1907.6054238737493,2021-06-01,15:54,Cash,339.5623695105777,4.761905,16.978118475528884,7.190669665379383,18.796143,98.979263,2021-06-01
PJL-62-1A9F,F,Luang Prabang,Normal,Male,Food and beverages,41.62535999600613,2,4.162535999600613,1643.5067588228133,2021-06-01,11:33,Credit card,83.25071999201226,4.761905,4.162535999600613,2.895548846435756,19.889271,102.133453,2021-06-01
MLG-96-ZZ7G,E,Luang Prabang,Member,Male,Food and beverages,45.422003813118216,7,15.897701334591376,1875.8702513910027,2021-06-01,16:23,Cash,317.9540266918275,4.761905,15.897701334591376,5.709198153781512,19.889271,102.133453,2021-06-01
LHU-56-J49L,C,Chiang Mai,Normal,Male,Food and beverages,23.32998324001207,5,5.832495810003017,1685.159532804718,2021-06-01,10:13,Cash,116.64991620006036,4.761905,5.832495810003017,7.237999535923515,18.796143,98.979263,2021-06-01
FCZ-10-0KLP,B,Bangkok,Normal,Female,Sports and travel,53.823083348719926,5,13.455770837179982,1833.698956222188,2021-06-01,12:38,Cash,269.1154167435996,4.761905,13.455770837179982,1.285838098664318,13.736717,100.523186,2021-06-01
XPD-75-80RT,E,Vientiane,Member,Female,Food and beverages,34.57210165769099,6,10.3716304973073,1759.460101359299,2021-06-02,14:27,Ewallet,207.432609946146,4.761905,10.3716304973073,1.187753253736681,17.974855,102.630867,2021-06-01
AIP-69-SBWV,A,Bangkok,Member,Male,Electronic accessories,23.69047627079558,9,10.660714321858013,1738.3888074046588,2021-06-02,14:51,Ewallet,213.2142864371602,4.761905,10.660714321858013,4.480232842050001,13.736717,100.523186,2021-06-01
KJX-12-7ZIJ,F,Chiang Mai,Normal,Male,Electronic accessories,96.11171420577676,6,28.83351426173303,2166.454355604585,2021-06-02,15:58,Ewallet,576.6702852346606,4.761905,28.83351426173303,7.500502891327144,18.796143,98.979263,2021-06-01
YPK-88-GI1E,E,Bangkok,Normal,Male,Health and beauty,15.09422190449188,6,4.528266571347564,1637.7168537557982,2021-06-02,12:21,Credit card,90.56533142695127,4.761905,4.528266571347564,5.641950589063512,13.736717,100.523186,2021-06-01
LOR-89-BD5R,D,Bangkok,Normal,Female,Food and beverages,29.31417956937749,2,2.931417956937749,1641.545908523872,2021-06-02,16:00,Ewallet,58.62835913875498,4.761905,2.931417956937749,8.239226602026992,13.736717,100.523186,2021-06-01
XBU-94-HJAI,E,Chiang Mai,Normal,Male,Home and lifestyle,19.253820142434144,8,7.7015280569736575,1723.0615330443643,2021-06-02,15:53,Cash,154.03056113947315,4.761905,7.7015280569736575,2.379090882111501,18.796143,98.979263,2021-06-01
VIF-65-2M0C,C,Bangkok,Member,Male,Sports and travel,37.98208259759605,2,3.7982082597596047,1605.521579798291,2021-06-02,17:44,Cash,75.9641651951921,4.761905,3.7982082597596047,4.86237254096708,13.736717,100.523186,2021-06-01
FUH-46-7PE9,C,Bangkok,Normal,Male,Fashion accessories,62.92990479816622,1,3.146495239908312,1616.6791072674807,2021-06-02,13:38,Ewallet,62.92990479816622,4.761905,3.146495239908312,2.1901611196959223,13.736717,100.523186,2021-06-01
WEG-51-1A5X,C,Luang Prabang,Normal,Female,Health and beauty,48.76347985285647,4,9.752695970571295,1789.691684193958,2021-06-02,10:06,Cash,195.05391941142588,4.761905,9.752695970571295,5.907359145221716,19.889271,102.133453,2021-06-01
BHN-86-CFF0,E,Luang Prabang,Member,Female,Food and beverages,85.78070306547482,3,12.867105459821223,1803.4311139057245,2021-06-02,16:49,Credit card,257.3421091964245,4.761905,12.867105459821223,5.106520992462662,19.889271,102.133453,2021-06-01
IJE-04-MBRK,B,Vientiane,Member,Female,Sports and travel,41.76306037837915,2,4.176306037837915,1672.8852368990435,2021-06-02,18:51,Credit card,83.5261207567583,4.761905,4.176306037837915,7.142046277157122,17.974855,102.630867,2021-06-01
ZBQ-76-304C,B,Luang Prabang,Member,Male,Electronic accessories,66.90903813498248,3,10.036355720247371,1756.2248436271598,2021-06-02,13:04,Credit card,200.72711440494743,4.761905,10.036355720247371,6.5416045013393065,19.889271,102.133453,2021-06-01
IOE-41-V443,F,Luang Prabang,Member,Male,Food and beverages,77.18731139448519,7,27.01555898806982,2150.442504051004,2021-06-02,17:38,Credit card,540.3111797613964,4.761905,27.01555898806982,8.827964196251699,19.889271,102.133453,2021-06-01
NYD-19-IY00,E,Bangkok,Member,Female,Health and beauty,25.172380314785748,9,11.327571141653587,1797.4775560952544,2021-06-02,10:20,Ewallet,226.5514228330717,4.761905,11.327571141653587,1.6826840721542866,13.736717,100.523186,2021-06-01
YJM-47-5FT2,D,Chiang Mai,Member,Female,Sports and travel,79.38085638869222,8,31.75234255547689,2238.517366451657,2021-06-02,11:44,Cash,635.0468511095378,4.761905,31.75234255547689,7.155808091383697,18.796143,98.979263,2021-06-01
SZV-69-MNV3,D,Chiang Mai,Member,Male,Home and lifestyle,66.54309344290039,5,16.635773360725096,1914.468022868531,2021-06-02,12:29,Ewallet,332.7154672145019,4.761905,16.635773360725096,4.674640544102944,18.796143,98.979263,2021-06-01
ROJ-12-RGJ0,D,Chiang Mai,Normal,Female,Sports and travel,19.21603148164011,8,7.686412592656044,1711.7393409827348,2021-06-02,18:06,Cash,153.72825185312087,4.761905,7.686412592656044,8.495794111631525,18.796143,98.979263,2021-06-01
MLS-44-WUC0,E,Bangkok,Normal,Female,Food and beverages,13.096326494286505,1,0.6548163247143253,1587.5066064548057,2021-06-02,13:50,Credit card,13.096326494286505,4.761905,0.6548163247143253,5.206228545044628,13.736717,100.523186,2021-06-01
XVD-73-9GH5,D,Luang Prabang,Normal,Female,Sports and travel,67.29891034112092,6,20.189673102336275,1958.29149689128,2021-06-02,17:46,Cash,403.7934620467255,4.761905,20.189673102336275,8.316105379036708,19.889271,102.133453,2021-06-01
FIM-48-8HTU,C,Bangkok,Normal,Female,Home and lifestyle,32.2319683313097,5,8.057992082827425,1738.6711895618669,2021-06-02,15:07,Ewallet,161.1598416565485,4.761905,8.057992082827425,7.248648503286515,13.736717,100.523186,2021-06-01
HSB-08-FSRD,D,Vientiane,Normal,Male,Electronic accessories,13.552080676690178,8,5.420832270676072,1689.9291871907928,2021-06-02,17:20,Ewallet,108.41664541352142,4.761905,5.420832270676072,4.814872690910181,17.974855,102.630867,2021-06-01
PWY-00-2PR7,B,Chiang Mai,Member,Female,Sports and travel,99.80527566624052,5,24.951318916560133,2106.971142900014,2021-06-02,10:15,Credit card,499.0263783312026,4.761905,24.951318916560133,4.538995829238125,18.796143,98.979263,2021-06-01
SWD-27-7T1Q,F,Vientiane,Member,Male,Fashion accessories,61.582144118866346,3,9.237321617829952,1740.8377656568373,2021-06-03,11:17,Credit card,184.74643235659903,4.761905,9.237321617829952,7.252141756917741,17.974855,102.630867,2021-06-01
UOI-33-FRJ4,E,Chiang Mai,Normal,Male,Fashion accessories,35.08253688725431,8,14.033014754901725,1808.910411843941,2021-06-03,11:06,Ewallet,280.66029509803445,4.761905,14.033014754901725,1.9316194211501432,18.796143,98.979263,2021-06-01
WOQ-69-Y77F,C,Luang Prabang,Normal,Male,Food and beverages,48.10750383756447,8,19.243001535025787,1948.2211191650565,2021-06-03,18:30,Ewallet,384.8600307005157,4.761905,19.243001535025787,1.2458756047756896,19.889271,102.133453,2021-06-01
QAJ-70-EE76,B,Bangkok,Member,Female,Sports and travel,37.880160998301655,4,7.5760321996603315,1707.261075824492,2021-06-03,17:14,Cash,151.52064399320662,4.761905,7.5760321996603315,5.6560104863154566,13.736717,100.523186,2021-06-01
CYK-87-1HWP,B,Chiang Mai,Normal,Male,Home and lifestyle,53.55131437196573,9,24.09809146738458,2062.4969761051166,2021-06-03,12:56,Ewallet,481.9618293476916,4.761905,24.09809146738458,1.6766252651262332,18.796143,98.979263,2021-06-01
NWA-71-YEON,C,Bangkok,Member,Male,Sports and travel,93.48784349577356,4,18.69756869915471,1951.4792934535687,2021-06-03,11:06,Ewallet,373.9513739830942,4.761905,18.69756869915471,2.7815480474405514,13.736717,100.523186,2021-06-01
DGM-49-PV54,B,Luang Prabang,Normal,Female,Fashion accessories,95.91994910126505,3,14.387992365189758,1835.0894014889973,2021-06-03,14:14,Ewallet,287.75984730379514,4.761905,14.387992365189758,1.004589901143492,19.889271,102.133453,2021-06-01
SBP-55-SAIG,D,Luang Prabang,Member,Female,Food and beverages,68.82728004190449,2,6.882728004190449,1686.2038851968905,2021-06-03,12:20,Credit card,137.65456008380897,4.761905,6.882728004190449,5.492651720095797,19.889271,102.133453,2021-06-01
QTJ-37-DR0K,D,Bangkok,Member,Male,Electronic accessories,22.19869117817531,4,4.439738235635062,1663.1130188923132,2021-06-03,15:00,Credit card,88.79476471270124,4.761905,4.439738235635062,9.129012624738426,13.736717,100.523186,2021-06-01
KZA-98-R13R,F,Bangkok,Member,Male,Electronic accessories,11.690589347846366,6,3.507176804353909,1650.7725694860692,2021-06-03,15:49,Credit card,70.14353608707819,4.761905,3.507176804353909,8.278377803386697,13.736717,100.523186,2021-06-01
JQG-28-5MMI,B,Vientiane,Normal,Female,Health and beauty,87.62509368037821,1,4.381254684018911,1668.6421837439214,2021-06-03,13:58,Credit card,87.62509368037821,4.761905,4.381254684018911,7.415250331525214,17.974855,102.630867,2021-06-01
THE-22-4IL6,E,Bangkok,Member,Female,Food and beverages,41.84836691034127,7,14.646928418619446,1857.360299821345,2021-06-03,17:18,Cash,292.9385683723889,4.761905,14.646928418619446,2.7448875945353737,13.736717,100.523186,2021-06-01
HSY-22-G0R1,D,Vientiane,Normal,Female,Home and lifestyle,33.762438612722256,7,11.81685351445279,1849.862846804692,2021-06-03,15:00,Ewallet,236.3370702890558,4.761905,11.81685351445279,7.212337676137727,17.974855,102.630867,2021-06-01
PDO-46-RQR8,D,Vientiane,Member,Female,Fashion accessories,44.36603190310741,6,13.309809570932224,1830.9064009673407,2021-06-03,18:43,Ewallet,266.1961914186445,4.761905,13.309809570932224,9.914636039051912,17.974855,102.630867,2021-06-01
PEF-06-ZNRS,B,Chiang Mai,Member,Female,Food and beverages,49.29531059815537,8,19.71812423926215,1943.808078747636,2021-06-03,16:22,Ewallet,394.3624847852429,4.761905,19.71812423926215,7.675835292018675,18.796143,98.979263,2021-06-01
AZA-76-A7Z4,E,Bangkok,Normal,Female,Health and beauty,90.86009807297648,4,18.172019614595296,1951.239691342176,2021-06-03,13:34,Cash,363.4403922919059,4.761905,18.172019614595296,4.512818912963368,13.736717,100.523186,2021-06-01
CUI-28-BLDC,D,Bangkok,Normal,Male,Sports and travel,26.15451645183833,4,5.2309032903676655,1657.7700400374074,2021-06-03,10:18,Cash,104.6180658073533,4.761905,5.2309032903676655,3.8997498157865857,13.736717,100.523186,2021-06-01
TSC-22-8YCA,C,Chiang Mai,Normal,Male,Food and beverages,64.89043675023694,6,19.467131025071083,1957.3061757446208,2021-06-03,11:30,Cash,389.34262050142166,4.761905,19.467131025071083,2.528155044421114,18.796143,98.979263,2021-06-01
SUN-82-65O9,B,Luang Prabang,Normal,Female,Fashion accessories,16.039761537371646,3,2.405964230605747,1612.3174552327755,2021-06-03,14:04,Credit card,48.11928461211494,4.761905,2.405964230605747,2.8824641508903857,19.889271,102.133453,2021-06-01
IZL-22-R0CR,C,Vientiane,Member,Female,Health and beauty,40.19429853702899,3,6.029144780554349,1721.2905084708418,2021-06-03,14:54,Credit card,120.58289561108695,4.761905,6.029144780554349,1.9668203914336864,17.974855,102.630867,2021-06-01
WCT-87-EFYZ,B,Chiang Mai,Member,Male,Home and lifestyle,54.56936734043916,7,19.099278569153707,1961.3760015649427,2021-06-03,15:41,Credit card,381.9855713830741,4.761905,19.099278569153707,3.473965824466595,18.796143,98.979263,2021-06-01
WMI-62-719B,F,Chiang Mai,Normal,Female,Food and beverages,94.50029326285174,8,37.800117305140695,2321.199869586277,2021-06-03,17:45,Cash,756.0023461028139,4.761905,37.800117305140695,5.528746653210692,18.796143,98.979263,2021-06-01
JUE-18-VJRE,D,Luang Prabang,Normal,Male,Home and lifestyle,56.960993542360974,5,14.240248385590244,1893.4352960147648,2021-06-04,14:15,Ewallet,284.80496771180486,4.761905,14.240248385590244,8.083504862611598,19.889271,102.133453,2021-06-01
KNH-67-28DV,D,Luang Prabang,Normal,Female,Fashion accessories,16.04773882924418,3,2.407160824386628,1591.8372531384537,2021-06-04,18:40,Ewallet,48.14321648773255,4.761905,2.407160824386628,5.916682628909927,19.889271,102.133453,2021-06-01
PNL-06-3LN6,A,Luang Prabang,Normal,Female,Fashion accessories,24.426412643874585,1,1.221320632193729,1575.8961613434058,2021-06-04,14:29,Cash,24.426412643874585,4.761905,1.221320632193729,2.716017229190559,19.889271,102.133453,2021-06-01
HXZ-07-YJUT,D,Luang Prabang,Member,Female,Electronic accessories,63.738821404934,8,25.4955285619736,2106.5292469770607,2021-06-04,16:22,Cash,509.910571239472,4.761905,25.4955285619736,7.038377136586981,19.889271,102.133453,2021-06-01
BNG-48-82RR,F,Chiang Mai,Normal,Female,Electronic accessories,84.51408923666712,1,4.225704461833356,1654.2899825837271,2021-06-04,14:09,Cash,84.51408923666712,4.761905,4.225704461833356,3.0737859882096217,18.796143,98.979263,2021-06-01
LMB-68-NH45,B,Luang Prabang,Normal,Male,Electronic accessories,14.70192973263676,3,2.205289459895514,1644.5494597386985,2021-06-04,15:36,Cash,44.10578919791028,4.761905,2.205289459895514,5.788065479201258,19.889271,102.133453,2021-06-01
TLE-03-VGV5,B,Vientiane,Normal,Male,Sports and travel,70.68083047736788,8,28.27233219094716,2159.4923292437843,2021-06-04,18:33,Cash,565.446643818943,4.761905,28.27233219094716,5.898201588852531,17.974855,102.630867,2021-06-01
MER-04-0ZN6,C,Chiang Mai,Member,Male,Home and lifestyle,25.03662907167984,6,7.510988721503953,1748.6805760622508,2021-06-04,13:20,Credit card,150.21977443007904,4.761905,7.510988721503953,3.4562696266390054,18.796143,98.979263,2021-06-01
XGU-16-W3X3,D,Luang Prabang,Normal,Male,Home and lifestyle,52.67441570663128,1,2.633720785331564,1645.4155460266102,2021-06-04,12:10,Ewallet,52.67441570663128,4.761905,2.633720785331564,5.969671652535832,19.889271,102.133453,2021-06-01
EEX-08-W1A9,F,Vientiane,Normal,Male,Home and lifestyle,22.549449443497657,9,10.147252249573944,1775.8475458636592,2021-06-04,13:35,Ewallet,202.9450449914789,4.761905,10.147252249573944,6.046280357178395,17.974855,102.630867,2021-06-01
PNY-36-3IQB,F,Chiang Mai,Member,Male,Food and beverages,20.37333061234332,9,9.167998775554492,1750.0178325852462,2021-06-04,11:21,Ewallet,183.35997551108983,4.761905,9.167998775554492,1.4250577569892078,18.796143,98.979263,2021-06-01
FXL-00-MH02,D,Luang Prabang,Member,Male,Sports and travel,27.16967368150477,9,12.226353156677147,1825.4006871152792,2021-06-04,10:56,Credit card,244.52706313354287,4.761905,12.226353156677147,7.984848575964919,19.889271,102.133453,2021-06-01
KSP-71-8WJL,F,Luang Prabang,Member,Female,Health and beauty,73.11071371676508,2,7.311071371676508,1716.0186848282667,2021-06-04,16:15,Ewallet,146.22142743353015,4.761905,7.311071371676508,1.752420529219726,19.889271,102.133453,2021-06-01
SRD-26-IZIH,C,Bangkok,Normal,Male,Food and beverages,42.85031460253465,2,4.285031460253466,1660.7358236096304,2021-06-04,14:46,Cash,85.7006292050693,4.761905,4.285031460253466,3.833899533259748,13.736717,100.523186,2021-06-01
CIR-30-Z7O8,B,Luang Prabang,Member,Male,Food and beverages,75.39472190631474,2,7.539472190631475,1720.6659983623183,2021-06-04,17:13,Ewallet,150.7894438126295,4.761905,7.539472190631475,6.192744892991156,19.889271,102.133453,2021-06-01
JIG-98-2X7D,A,Vientiane,Normal,Male,Home and lifestyle,31.2252446709884,8,12.49009786839536,1849.18729886748,2021-06-04,12:36,Ewallet,249.8019573679072,4.761905,12.49009786839536,2.840895617904416,17.974855,102.630867,2021-06-01
HYE-23-0YFG,A,Vientiane,Member,Male,Sports and travel,37.12585396754642,1,1.8562926983773207,1639.2249573391075,2021-06-04,12:31,Cash,37.12585396754642,4.761905,1.8562926983773207,5.400038285773682,17.974855,102.630867,2021-06-01
DUC-98-RGTN,A,Chiang Mai,Member,Female,Health and beauty,74.64612465192187,8,29.858449860768747,2206.9654538211444,2021-06-04,16:39,Ewallet,597.1689972153749,4.761905,29.858449860768747,5.485603830958173,18.796143,98.979263,2021-06-01
WGV-39-PC9K,D,Vientiane,Normal,Male,Electronic accessories,54.29489552696853,2,5.429489552696853,1663.3972487396625,2021-06-04,18:50,Ewallet,108.58979105393703,4.761905,5.429489552696853,7.219811678456487,17.974855,102.630867,2021-06-01
TPV-49-LDUB,A,Luang Prabang,Member,Female,Electronic accessories,20.01351225785216,4,4.002702451570431,1626.1795337292497,2021-06-05,13:57,Ewallet,80.05404903140862,4.761905,4.002702451570431,3.920055882817056,19.889271,102.133453,2021-06-01
NAI-68-ZZC8,F,Chiang Mai,Member,Female,Health and beauty,60.26229691570622,8,24.10491876628249,2070.8696447441043,2021-06-05,14:27,Ewallet,482.0983753256498,4.761905,24.10491876628249,9.411090172364249,18.796143,98.979263,2021-06-01
PKO-54-ZZBV,B,Bangkok,Member,Female,Sports and travel,24.78633107738635,5,6.196582769346588,1739.8386789704543,2021-06-05,10:13,Ewallet,123.93165538693177,4.761905,6.196582769346588,4.949695253512052,13.736717,100.523186,2021-06-01
EUP-08-4L6S,B,Luang Prabang,Member,Female,Electronic accessories,27.69282306197742,1,1.3846411530988711,1608.6628670582463,2021-06-05,18:00,Ewallet,27.69282306197742,4.761905,1.3846411530988711,7.009279855358243,19.889271,102.133453,2021-06-01
ADP-73-LVD5,B,Chiang Mai,Member,Female,Fashion accessories,89.71727803469491,1,4.485863901734746,1673.8364292586605,2021-06-05,16:43,Ewallet,89.71727803469491,4.761905,4.485863901734746,6.540535984499098,18.796143,98.979263,2021-06-01
UMJ-41-UO7C,F,Bangkok,Member,Female,Food and beverages,98.10476309632396,7,34.33666708371339,2297.623790587135,2021-06-05,15:51,Ewallet,686.7333416742678,4.761905,34.33666708371339,5.128599944230678,13.736717,100.523186,2021-06-01
RMG-48-6BJ3,F,Luang Prabang,Member,Female,Home and lifestyle,97.89541470933038,6,29.368624412799115,2198.9544532093405,2021-06-05,10:58,Cash,587.3724882559823,4.761905,29.368624412799115,9.895642229403515,19.889271,102.133453,2021-06-01
BAL-45-Z1BF,E,Chiang Mai,Member,Male,Electronic accessories,35.392791584953905,3,5.308918737743086,1674.3673321235049,2021-06-05,15:22,Credit card,106.17837475486172,4.761905,5.308918737743086,3.8844067353882608,18.796143,98.979263,2021-06-01
VBW-98-6Y79,D,Luang Prabang,Normal,Male,Sports and travel,61.00881074671381,8,24.403524298685525,2107.962776042086,2021-06-05,18:00,Ewallet,488.0704859737105,4.761905,24.403524298685525,4.898967716600605,19.889271,102.133453,2021-06-01
TIL-29-EMTN,E,Bangkok,Normal,Female,Sports and travel,19.59895626667216,4,3.919791253334431,1660.460733190154,2021-06-05,12:46,Ewallet,78.39582506668862,4.761905,3.919791253334431,2.341881050224554,13.736717,100.523186,2021-06-01
OSE-88-TM74,A,Bangkok,Member,Male,Sports and travel,45.00847914403952,3,6.751271871605929,1751.4672337939887,2021-06-05,18:49,Ewallet,135.02543743211857,4.761905,6.751271871605929,1.6544009291013255,13.736717,100.523186,2021-06-01
MLV-78-6FED,F,Luang Prabang,Member,Male,Food and beverages,89.67544393983259,6,26.90263318194978,2151.511263131561,2021-06-05,18:13,Credit card,538.0526636389956,4.761905,26.90263318194978,7.110358926943382,19.889271,102.133453,2021-06-01
MAQ-60-JOBI,E,Chiang Mai,Member,Female,Fashion accessories,66.99729937588043,1,3.3498649687940216,1665.4906776889593,2021-06-06,16:57,Ewallet,66.99729937588043,4.761905,3.3498649687940216,7.322474051415206,18.796143,98.979263,2021-06-01
RYP-43-A6QN,A,Luang Prabang,Normal,Female,Sports and travel,65.50517014300661,2,6.550517014300661,1730.4806982482264,2021-06-06,16:19,Ewallet,131.01034028601322,4.761905,6.550517014300661,5.047610509629766,19.889271,102.133453,2021-06-01
LWG-65-0FL2,D,Bangkok,Normal,Female,Sports and travel,88.18117459700234,3,13.227176189550352,1828.3065287151933,2021-06-06,18:55,Cash,264.54352379100703,4.761905,13.227176189550352,3.2543815744110023,13.736717,100.523186,2021-06-01
NJY-35-73BJ,C,Vientiane,Member,Male,Health and beauty,67.23552074084603,8,26.89420829633841,2175.1022207832066,2021-06-06,17:42,Cash,537.8841659267682,4.761905,26.89420829633841,6.756164859988729,17.974855,102.630867,2021-06-01
FLZ-44-O0EW,A,Chiang Mai,Normal,Female,Food and beverages,16.69561171877664,3,2.504341757816496,1669.5200491727855,2021-06-06,12:06,Credit card,50.08683515632992,4.761905,2.504341757816496,8.80313570624808,18.796143,98.979263,2021-06-01
CMK-05-LR6W,C,Chiang Mai,Normal,Male,Health and beauty,60.53721388958306,9,27.24174625031237,2173.282438912672,2021-06-06,13:29,Ewallet,544.8349250062475,4.761905,27.24174625031237,5.1802853114560445,18.796143,98.979263,2021-06-01
KNM-36-5CRE,B,Vientiane,Member,Female,Home and lifestyle,59.78651430319566,2,5.978651430319566,1723.0428829337068,2021-06-06,14:49,Cash,119.57302860639132,4.761905,5.978651430319566,4.419774320125674,17.974855,102.630867,2021-06-01
KQQ-53-IDZR,B,Bangkok,Member,Female,Electronic accessories,36.00918387477472,8,14.40367354990989,1856.942225938964,2021-06-06,17:42,Cash,288.07347099819776,4.761905,14.40367354990989,4.578094079102593,13.736717,100.523186,2021-06-01
DTO-18-76CO,A,Chiang Mai,Normal,Male,Fashion accessories,37.3186817197569,4,7.463736343951381,1741.723879290017,2021-06-06,11:22,Ewallet,149.2747268790276,4.761905,7.463736343951381,3.334352801717764,18.796143,98.979263,2021-06-01
HPA-39-4BTY,D,Bangkok,Normal,Male,Health and beauty,20.38512061089314,3,3.057768091633971,1659.9269287350346,2021-06-06,11:41,Ewallet,61.15536183267942,4.761905,3.057768091633971,6.623580678380087,13.736717,100.523186,2021-06-01
DVW-45-BIS2,D,Vientiane,Member,Male,Sports and travel,20.850804623980032,1,1.0425402311990015,1608.2156899117945,2021-06-06,13:00,Cash,20.850804623980032,4.761905,1.0425402311990015,1.457052753130762,17.974855,102.630867,2021-06-01
UFS-37-LW6W,A,Luang Prabang,Normal,Male,Home and lifestyle,32.89784420759809,9,14.80402989341914,1896.3004360211285,2021-06-06,17:36,Cash,296.0805978683828,4.761905,14.80402989341914,8.566715392181337,19.889271,102.133453,2021-06-01
FPI-24-DDE6,B,Vientiane,Member,Female,Home and lifestyle,65.47329380211241,5,16.368323450528102,1912.9602535861325,2021-06-06,10:36,Cash,327.366469010562,4.761905,16.368323450528102,3.0851286888102813,17.974855,102.630867,2021-06-01
TNF-19-9J2G,E,Chiang Mai,Member,Female,Health and beauty,81.20027063812955,6,24.360081191438866,2086.425543831331,2021-06-06,13:52,Ewallet,487.2016238287773,4.761905,24.360081191438866,5.842950927033087,18.796143,98.979263,2021-06-01
UIM-88-AB4U,F,Bangkok,Normal,Male,Home and lifestyle,42.43706257161503,3,6.365559385742255,1743.9376052509303,2021-06-06,17:50,Cash,127.31118771484508,4.761905,6.365559385742255,3.62778407799008,13.736717,100.523186,2021-06-01
UYC-05-GDHB,D,Bangkok,Member,Female,Food and beverages,79.79671724714285,4,15.959343449428571,1934.935031261416,2021-06-07,11:57,Credit card,319.1868689885714,4.761905,15.959343449428571,1.151804635613728,13.736717,100.523186,2021-06-01
AVP-71-1HUJ,B,Chiang Mai,Member,Female,Food and beverages,73.44733004264853,7,25.706565514926982,2150.4011323578525,2021-06-07,11:05,Credit card,514.1313102985397,4.761905,25.706565514926982,6.024598717936752,18.796143,98.979263,2021-06-01
JBD-89-D7RG,D,Bangkok,Member,Female,Health and beauty,42.4526478929422,7,14.858426762529772,1883.593410735252,2021-06-07,16:38,Ewallet,297.1685352505954,4.761905,14.858426762529772,7.975225500665441,13.736717,100.523186,2021-06-01
YEQ-76-XJXN,B,Bangkok,Normal,Male,Sports and travel,41.27119755207346,9,18.572038898433057,1931.7956570961828,2021-06-07,17:20,Cash,371.4407779686611,4.761905,18.572038898433057,1.5523563683213095,13.736717,100.523186,2021-06-01
LHU-00-7DVS,E,Chiang Mai,Member,Male,Health and beauty,35.73156613554808,8,14.292626454219231,1883.043202740202,2021-06-07,13:37,Cash,285.8525290843846,4.761905,14.292626454219231,3.2061894835106224,18.796143,98.979263,2021-06-01
CMY-03-Q4SA,D,Bangkok,Normal,Female,Health and beauty,61.95520620734357,6,18.58656186220308,1940.79092912714,2021-06-07,15:43,Credit card,371.7312372440615,4.761905,18.58656186220308,4.0752850644120056,13.736717,100.523186,2021-06-01
CQA-96-BAR4,C,Chiang Mai,Member,Male,Fashion accessories,43.79571799860356,4,8.759143599720712,1772.8504044184351,2021-06-07,16:12,Ewallet,175.18287199441423,4.761905,8.759143599720712,8.648035288662074,18.796143,98.979263,2021-06-01
PFN-36-Y2RP,F,Bangkok,Member,Female,Fashion accessories,11.867398636634103,3,1.7801097954951155,1594.8689635137084,2021-06-07,16:33,Cash,35.602195909902306,4.761905,1.7801097954951155,7.939398681450834,13.736717,100.523186,2021-06-01
VDP-75-Z4JT,B,Luang Prabang,Normal,Female,Food and beverages,80.01113450383333,9,36.005010526725,2360.599941066695,2021-06-07,13:50,Credit card,720.1002105345,4.761905,36.005010526725,7.3367473231056675,19.889271,102.133453,2021-06-01
XIZ-27-B2R7,B,Chiang Mai,Normal,Female,Food and beverages,48.28011363464075,3,7.242017045196113,1726.6113297406605,2021-06-07,10:26,Ewallet,144.84034090392225,4.761905,7.242017045196113,5.1938360383433615,18.796143,98.979263,2021-06-01
CFY-95-67BE,B,Chiang Mai,Normal,Male,Home and lifestyle,60.85074543875481,4,12.170149087750962,1823.007014741309,2021-06-07,15:53,Ewallet,243.40298175501923,4.761905,12.170149087750962,3.4593620910002407,18.796143,98.979263,2021-06-01
GTX-10-96Y0,C,Bangkok,Member,Female,Fashion accessories,34.97850875295718,5,8.744627188239296,1787.4561406263608,2021-06-07,14:01,Ewallet,174.8925437647859,4.761905,8.744627188239296,4.265774469070346,13.736717,100.523186,2021-06-01
FCU-59-LMGY,B,Luang Prabang,Normal,Female,Food and beverages,20.695522095456347,7,7.243432733409723,1744.3327530647036,2021-06-07,12:31,Credit card,144.86865466819444,4.761905,7.243432733409723,6.795950255687785,19.889271,102.133453,2021-06-01
